scope,track_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
mature,20021115,-0.70791345,0.069111746,0.51678726,-0.48181423,-0.10825305,-0.41811812,-0.64049542,-0.13917154
mature,20021129,-0.53078865,-0.15233011,0.42916855,0.085991451,-1.2445384,-1.6194467,0.85622834,0.3284387
mature,20021138,-0.84927656,0.61706272,0.26376139,0.67913437,-0.059807503,-0.53530552,-0.97966636,0.16391518
mature,20030016,-0.93839961,0.21409106,0.23073825,0.84084438,-1.0267789,-0.7783341,-0.39293524,-0.94184866
mature,20030029,-0.52596186,-1.0187113,0.88958446,-0.28219779,-0.56203039,0.39848013,-1.1651937,0.15573069
mature,20030030,-0.73545433,0.32885544,0.81412781,-0.044815999,0.24858169,-0.13750266,0.16445055,0.36846162
mature,20030035,-1.2747238,-0.96058307,0.24263164,0.53222531,-0.31193346,-0.63277088,-0.55528301,0.35015387
mature,20030044,0.033609031,-0.43126639,-0.90398728,-0.31292832,0.27693285,-0.27826555,-0.74852867,-0.44158974
mature,20030046,2.3237328,-2.3045585,0.82825658,2.7295021,0.43646093,1.5966605,-1.6945549,-0.95746336
mature,20030057,-0.49138203,-0.42168552,-0.92683708,0.95096829,1.3272546,-1.8437102,0.46713384,0.40630061
mature,20030063,2.0030458,0.44126632,-0.047899855,-2.1583726,-0.27203216,-2.5866547,0.77251767,-0.11088043
mature,20030076,0.48182623,-0.42404254,0.74647207,-1.0682712,-0.091824489,0.53940516,0.19295874,0.31978661
mature,20030086,-1.2463107,-0.27827738,-0.59054429,0.14966751,1.1070334,-0.35633672,0.71989683,1.0453419
mature,20030090,0.29992182,0.23255251,-0.42677256,-1.8227551,0.36801926,-0.48269708,0.03722543,0.29936602
mature,20030099,2.1752331,-2.6198922,0.4766861,-1.1864834,0.75878547,1.3880273,-1.5056922,2.5046079
mature,20030110,0.34236512,-1.887329,-2.2618255,1.9334275,0.77257556,-2.9796441,-0.079400668,0.83306291
mature,20030118,-1.2650304,-0.89615651,-0.0093251326,-0.93891755,-0.11542243,0.070188291,0.41875196,1.1174309
mature,20030124,-0.41499498,0.080731966,0.81522745,-0.092130705,-0.70841398,-0.28729902,-0.66906471,0.078202709
mature,20030170,-0.41980009,-1.5747991,0.087431516,-0.16799231,0.40256754,0.020490106,-0.14118709,0.53923462
mature,20030219,-0.36619081,-0.40134679,-0.75575316,-1.8524103,-1.2290128,-0.84641992,2.5993244,-0.4867052
mature,20030228,1.0309867,-1.7513736,1.6697556,1.2662664,-0.8416633,-0.24283729,0.35026443,1.2474931
mature,20030230,-1.2607305,0.68883551,-0.99978097,-0.40600105,1.2632538,0.33770936,-0.46251943,0.26287629
mature,20030246,0.12418928,0.3418155,0.88204645,-0.95412587,0.21810205,-0.81958518,0.041003154,0.17982452
mature,20030262,-0.14913932,0.54430158,0.44134505,1.2332021,1.2901771,-0.36443342,0.28811054,-0.55637059
mature,20030267,-0.35388896,0.35598022,0.14492286,0.85541325,0.75773876,-1.1006496,0.15600623,0.82054324
mature,20030319,0.11132597,0.98704271,0.12798473,-0.53063315,0.051152015,-0.3519457,-0.69284224,-0.48732261
mature,20030338,0.17886785,-0.97572254,0.36064158,0.18844473,0.71712666,-0.2213053,0.49324852,0.15030204
mature,20030355,1.281746,-0.37740715,-0.91992013,-0.35488543,-0.70669032,0.71955995,-0.9479697,-0.019358015
mature,20030369,1.7116444,-1.5553963,1.6298918,-0.060988793,-1.3672615,0.71494556,0.90369872,-1.7561419
mature,20030388,0.18758643,0.018419089,0.54114388,-0.98694232,0.15045483,-0.97755183,-0.55225738,0.14214965
mature,20030392,-0.70712858,0.35695748,-0.41861725,-0.23296092,-0.23975889,-0.21720611,2.0313656,0.54746377
mature,20030396,-0.20951505,0.21821013,-1.1947811,0.39173618,0.8342998,0.34072092,-1.4290901,0.092068382
mature,20030426,-0.38245526,1.1791771,0.91655113,0.25637179,0.073340605,0.14024999,-0.23779746,-0.3676084
mature,20030427,1.1996674,-1.1191322,-0.86699814,1.7453426,3.0165886,-1.9675918,3.2957796,-2.7436507
mature,20030452,-1.1964388,-0.83178391,0.29857102,1.0330281,-0.99368168,0.50182339,-1.7292815,-0.37264803
mature,20030456,-0.5961444,0.71090498,0.12231188,-0.46125493,-0.90485118,-0.38773288,0.365609,-0.74453884
mature,20030464,-0.49049488,-1.3437674,0.79619948,-0.080205828,-2.1065414,-0.59535321,1.2811276,-0.28519681
mature,20030472,0.075617516,0.53099006,-0.13106856,-1.1370717,0.017153454,-0.53025036,0.24316374,-0.87711394
mature,20030478,0.92832421,-1.8240261,1.3658371,1.704188,1.1446682,-0.72670519,1.3885093,-0.17529296
mature,20030486,-0.12289244,0.6171021,-0.23364094,-0.069278443,-0.133497,-0.65644845,0.31803918,-0.33706375
mature,20030509,0.39415767,0.31340332,1.1192491,-0.096932427,0.94382606,-0.39231816,1.2602638,-0.16529975
mature,20030513,-0.70745766,0.34156157,0.42528312,-0.1231062,-0.035775864,-0.20312851,-0.4250561,0.12121982
mature,20030521,-0.4821564,-0.42375426,-0.5156148,-0.09511808,-2.0539665,-1.2692095,1.7099645,-0.33699979
mature,20030527,-0.69515437,0.71546623,0.61136793,-0.50226654,0.16018856,0.40256327,-0.33936014,-0.24443232
mature,20030546,-0.30316562,-0.1439034,0.072315821,0.12924895,-0.078036045,-0.56507283,-0.66807747,-0.21481937
mature,20030552,-0.0085041506,0.27198952,0.048305048,-1.2485541,0.40341464,-0.72425255,-0.24572553,-0.5371133
mature,20030573,1.9489826,-1.1742112,0.0065306452,-0.61460581,0.17409669,0.56046187,-0.80104008,0.32762426
mature,20030575,-0.55314776,0.30753162,-0.82352419,0.31619427,0.6989558,0.49528539,-1.3112532,-0.50746079
mature,20030577,-0.13882638,-1.6251914,-0.081645702,1.5632731,-2.9804459,-0.28028241,0.79262156,-3.1769464
mature,20030600,-1.1629225,0.24293803,0.22794249,0.23677592,0.56981948,-0.19546713,-0.7451711,0.31687072
mature,20030625,0.44302741,-0.40726732,0.63494695,-1.4845829,-0.2185465,0.82830208,-0.84461721,0.45355383
mature,20030629,0.45728146,0.65077412,0.36247228,-2.8282885,0.24568603,-0.61836785,0.64466619,-1.1588163
mature,20030653,-0.045154864,-0.95052707,0.25921638,0.16223503,-1.8115301,0.37954142,-0.55510629,-0.50418771
mature,20030665,-0.56878722,1.320604,0.076135925,0.94221528,0.57201509,0.24360596,-0.4684497,-0.20078888
mature,20030685,2.9059451,0.34572984,-2.5367892,-0.22684578,0.43403904,2.2283683,-1.0272566,-3.9554521
mature,20030707,0.47946174,0.59913161,0.50447369,-1.3843416,-0.084111557,-0.95020849,-0.53706153,-0.30179028
mature,20030716,0.054615233,-0.36904593,1.0216926,-1.0613012,0.21802051,-0.28634097,-0.47174041,0.4136563
mature,20030727,-0.74968065,-2.2686354,-0.42571748,0.75094581,2.6582749,-0.89710214,0.45106422,-0.13561217
mature,20030729,-0.60891251,-0.0059823125,-1.3785837,0.26130543,-0.79527054,-0.73631467,-0.25023784,1.6494486
mature,20030750,-0.17684518,-0.087398875,-0.11421364,-0.10685514,-0.8942139,-2.320273,0.23924805,1.3740447
mature,20030762,-1.4928287,-0.58186497,-1.3026638,0.16291426,-0.63760086,-0.071956774,0.25066502,-0.43088473
mature,20030796,-0.80122431,0.095192952,0.4583868,-0.17920934,0.10657489,-0.40011905,-0.7941148,-0.13975797
mature,20030799,0.53995892,-0.48025391,0.6997644,0.03880502,0.038716235,-0.90403576,-0.81444206,0.19431128
mature,20030838,0.68785217,0.79863098,-1.2881044,0.12764969,-2.4090363,-1.0180446,0.40715983,-1.2546345
mature,20030853,0.46344982,0.74487322,0.44175963,1.148315,-0.15804134,-0.97191983,0.028324286,0.22620181
mature,20030870,-1.1069462,-1.0194029,-0.52240806,1.429611,-2.7901986,-0.54651529,0.41945036,-1.4179916
mature,20030893,0.12216858,0.9916908,2.3180293,0.096348232,-1.4440329,4.0669739,0.66736529,1.4335552
mature,20030910,-0.87720022,0.17037981,0.24279662,0.11281974,-0.12606134,-0.37934003,-0.44901991,-0.49974662
mature,20030921,-0.73324425,0.3378761,0.17390121,0.021930157,0.47257204,-0.12613896,0.86519418,0.4080881
mature,20030923,0.52993711,-0.30297262,-0.23075944,-0.88308055,0.64947192,-0.63989756,1.4142645,0.68888664
mature,20030928,1.7342512,-0.44137501,2.3791763,1.4005139,3.0390917,3.6465513,2.6180773,-2.799272
mature,20030936,1.9345407,3.0595035,-0.2444222,3.2450285,-0.34622677,0.59651617,3.7075517,-0.36273224
mature,20030940,1.1164811,2.4554419,-0.8620148,0.47719675,0.42474966,-0.49395378,0.47123972,1.4271409
mature,20030976,0.34957728,-0.73291567,0.3518544,-0.41078592,-0.7172766,-0.32474391,-1.0301228,0.16981056
mature,20031023,-1.1662053,-0.55626803,-0.33800741,0.73953866,-0.6968546,0.27757381,-1.4310145,0.20877238
mature,20031043,-0.27145219,0.50081447,-0.059875325,-0.85678598,0.046308674,-0.64126398,0.010808043,-0.54618674
mature,20031065,0.99336203,0.60020782,-0.73275582,-2.6478498,0.097350637,-0.50810444,-0.79131733,-3.5404054
mature,20031066,-0.9573956,0.55639796,0.41235068,-0.15562419,-0.034992964,-0.15861786,-0.8404634,-0.10445939
mature,20031077,1.4642512,-0.34775767,1.4405529,0.031196251,-0.54605464,0.57692979,1.2775128,-1.9686081
mature,20031079,-1.142057,-0.60185666,0.58950837,-0.52488539,0.62999554,1.1780487,0.53369835,0.34050292
mature,20031082,0.03032876,-1.1595457,0.78187559,-0.78218035,-1.3393486,-0.87233192,0.86187229,-0.19752546
mature,20031091,-0.76882767,0.63713478,0.39336673,-0.25134615,-0.12277602,-0.013996877,-0.27598477,0.13122074
mature,20031096,0.39926977,1.103116,-3.0526599,2.0811574,-0.47542192,1.200736,-0.27826253,1.5235681
mature,20031101,-0.69871252,0.4253592,0.46243284,-0.38122437,0.18664617,-0.069134411,-0.57649151,0.23235619
mature,20031107,-0.41209701,-0.64060081,0.010505942,-1.3903835,0.16097356,-0.14735026,0.56347726,-0.029659193
mature,20031115,-0.087589944,-0.47931828,0.12210628,-0.15205861,-0.91409552,-0.94953819,0.4362556,-0.21598984
mature,20031122,-0.14556541,-0.39040148,-0.43516979,-0.348122,-1.1468557,-1.0929944,0.43451842,-0.64912916
mature,20031138,-0.74141874,0.33636381,0.51383018,0.0062306835,0.070042477,-0.46606039,-1.2013529,-0.2805625
mature,20031140,-0.89828207,0.0063445959,-1.2214985,0.23883823,0.33535021,-0.63645646,0.70097915,0.28692658
mature,20031149,0.17648845,0.68650891,1.0936201,-1.1688598,0.34791239,-1.3863505,-0.26573092,0.76971865
mature,20031157,-0.025838807,0.066739683,-1.1303001,-0.54777901,-0.056396072,-0.021616137,-0.5757147,0.45821091
mature,20031170,-0.94721108,-0.29558692,0.39478218,-0.75557843,-0.74236035,0.0040136334,-0.027870844,-0.78624162
mature,20031173,1.1502139,-2.5020346,0.26120225,0.11982118,-2.7823586,0.27298552,0.16790082,0.65475146
mature,20031189,1.5856633,0.8093651,-0.85687139,-0.96264726,-0.64859848,-0.096143246,0.78237733,0.9750978
mature,20040002,0.27182021,1.0175359,0.78031907,0.87590793,1.0383783,0.12615195,-0.72501604,-0.27385686
mature,20040003,-0.35899857,-0.27548568,0.9390018,-0.0087308424,-0.042211502,0.19985034,-0.46370175,0.25926404
mature,20040020,-0.75164449,-0.28653591,0.19201847,-1.1565931,-1.0118791,-1.2026764,1.4377171,0.22433502
mature,20040054,0.57503136,1.6536119,0.35608809,0.52556655,0.050503864,0.51570414,0.17040966,-1.0603318
mature,20040067,-0.54251925,0.24958038,0.67331826,-0.50454599,0.13619498,0.1405641,-0.73165394,-0.21467055
mature,20040071,0.20263753,-0.52999116,1.0581274,0.51445758,-0.11034158,-0.74543322,0.32106045,0.04069291
mature,20040075,-0.038857328,0.19913325,0.15272109,-0.85896946,-0.23426674,-0.23794125,0.026251994,0.30459336
mature,20040090,-0.28849828,0.48300444,0.3618875,0.47854532,0.4233107,-0.59046288,-0.063132108,-0.21277427
mature,20040100,0.94021786,0.36454387,1.9580393,1.3708469,-0.67060394,-0.52569827,0.15634445,0.96803457
mature,20040105,1.1396463,1.0031846,0.52310276,-0.69705294,0.13733573,-0.69532914,-0.92012111,-0.317932
mature,20040137,0.16147403,0.50577545,0.38964985,-0.99080537,0.13688898,-0.80193638,-0.71481653,0.23464569
mature,20040144,-0.5128561,0.15750973,0.30682532,-0.16751221,-0.94468584,0.16563732,0.49286641,0.71415482
mature,20040153,0.59707124,1.1897777,0.73118841,2.2182784,3.2661943,-2.2521646,1.854103,-0.90426638
mature,20040159,-0.054009179,0.14611102,0.59030376,-0.80788462,0.22220389,-0.56018711,-1.3073825,0.058498198
mature,20040167,1.064798,-4.0883545,1.6611269,1.5982571,-3.3568916,1.9435576,-2.0301615,-0.93830706
mature,20040199,-0.39288823,-0.69618465,0.54729248,-1.3958758,-0.33186828,-0.070285827,0.18615446,-0.55365351
mature,20040201,0.079045096,-0.45441865,0.9956193,0.033005173,-0.56026108,-0.78711842,-0.26731648,0.65005867
mature,20040205,-0.9815335,0.0066052063,0.3312241,-1.5204231,-1.7942107,0.42482947,2.4201861,-1.7853808
mature,20040217,0.053484998,-1.3600614,1.1683117,0.61262545,0.42280885,0.82532362,-0.87250799,0.066221066
mature,20040230,-0.51823299,-0.36269876,0.26896331,-0.1960053,-0.01120678,0.39808154,-0.89935497,-0.066785014
mature,20040235,-0.94732159,0.71100999,-0.15106724,0.38386205,0.46230604,-0.57706099,-0.52941095,0.90859558
mature,20040242,-1.0096519,0.34644089,0.7555097,-0.35530817,0.077410745,-0.39724,-1.3862747,0.42333557
mature,20040248,-0.38181801,0.47639784,0.20120949,-0.63302677,0.24114743,-0.40388498,-0.48079899,-0.29509709
mature,20040263,-0.37749182,1.1539264,1.4044468,-0.17810143,0.0084905979,1.4734421,0.24339773,0.5345564
mature,20040307,-0.9689855,-0.23106855,-0.27037701,-0.34098927,-0.061887775,0.02110672,0.0075080541,-0.28009296
mature,20040347,3.3036145,-1.0205425,1.0567095,-2.8533691,0.1511011,-0.48087637,0.35630648,1.4791881
mature,20040366,-0.64722931,0.26289192,-0.7363682,-0.18365342,-1.6344531,-1.1809485,1.0870041,-0.14490699
mature,20040372,0.18734927,-0.30698739,0.18786314,0.69193647,0.40260286,0.1537493,0.68791529,-0.05466955
mature,20040382,0.22664829,0.0032977428,1.4451105,0.45952412,-0.44820896,1.4483877,0.071223047,0.016976759
mature,20040393,0.73507437,-4.1231711,0.52866837,4.5787041,10.190179,-2.7203704,0.1322835,-9.3619189
mature,20040394,0.99421676,0.65538016,1.585173,-0.11021437,-0.048767525,1.7842073,-0.19232299,2.0348639
mature,20040443,-0.12184502,1.5684164,0.90811733,1.2262372,0.29639414,-0.031222665,0.27239569,0.52883304
mature,20040456,-0.68901086,0.54907091,-0.19907384,-0.71383433,0.26076713,0.2924028,-1.6201578,-0.27955847
mature,20040458,0.044005261,-1.0430734,1.3479018,-1.232732,0.69984838,1.898075,-0.8312757,1.4827381
mature,20040463,-0.89800388,0.3029177,0.18828011,0.096121886,0.0343793,-0.42612769,-0.1479698,0.63730637
mature,20040471,-0.74804855,0.55886085,-1.154591,-0.085938332,0.099387955,1.8634705,-0.085643005,0.40462097
mature,20040485,-0.25948684,0.42786938,-0.14869595,-0.73039402,0.47239187,0.36520558,-1.0940054,-0.079349203
mature,20040498,0.084177117,0.96766498,0.032208432,-0.90444019,0.86345174,0.38186092,0.16928896,0.46522874
mature,20040499,-0.47294751,1.0074601,-0.22889453,0.027543708,-0.41715604,-0.34257149,-0.25533655,-0.34232958
mature,20040516,-0.75565844,0.78788525,-1.4486566,-0.62567197,-2.2501065,4.0184799,2.8458632,-5.5563157
mature,20040526,0.72720037,1.5812706,-0.7291421,1.2057509,-1.2375627,-1.2731403,-0.0095356943,0.044959776
mature,20040533,-0.29323028,0.23244364,0.067166419,-0.48778217,-0.44171715,-0.73373454,-0.34710557,-0.53867882
mature,20040557,-0.12823619,-1.2192367,0.49734576,-1.4088549,-0.55067391,-0.0018506368,1.7306544,1.6352862
mature,20040565,1.0963236,0.5512351,1.1007208,-0.90737116,2.0190151,-0.56430945,-0.73626314,0.88259722
mature,20040611,0.031851203,1.2951858,-0.23311666,1.988895,0.98940535,-1.4515614,1.3631425,0.53789347
mature,20040614,1.5982537,0.94567043,-2.2142504,-0.84417856,1.6303654,-0.15201686,0.053595947,-2.483008
mature,20040615,0.018391151,1.2431737,-0.86320249,1.039096,1.0386195,-0.33582152,1.1081507,0.39970925
mature,20040684,-0.80442314,0.37598576,0.26480986,-0.14335923,-0.050289124,-0.61227137,-0.73849599,-0.85448582
mature,20040697,-0.40929513,1.6696648,1.2420984,0.83614957,0.50703566,2.047342,2.3100886,-0.85178986
mature,20040703,1.0356342,1.0952874,-0.51019379,0.8208555,0.44318598,1.1500725,1.7847616,-0.48107016
mature,20040715,1.8984989,-0.42418922,1.5087241,0.4452194,-0.6673047,1.6662635,2.0214816,0.61082218
mature,20040767,-0.26778442,0.87469963,-0.25636356,0.46360441,-1.8158284,0.1514636,0.10436388,1.8138053
mature,20040777,-0.95652594,-2.6067628,-1.5903172,0.51365993,3.2773383,0.56001814,0.97130493,-0.44561158
mature,20040785,0.44287084,0.94739197,-0.2924014,0.81620621,-0.086571342,-0.31480394,-0.062526635,0.51539734
mature,20040786,-0.99911588,0.32401762,-0.38327314,-0.16912319,0.095695073,0.46935104,0.10772446,0.29155119
mature,20040792,1.3981027,-1.3694411,1.0456289,0.85015287,0.50487816,0.2241364,-0.45905427,1.2584085
mature,20040795,-0.80497869,0.24144269,0.31116515,-0.20487453,0.15541197,0.32219505,-0.2145962,0.022262736
mature,20040800,0.19851292,-1.1618092,0.89930427,0.14205516,-0.25160566,0.74906529,-1.1232797,0.29455099
mature,20040832,-1.1381376,-0.8913941,-2.3035604,1.2446743,1.5376879,-1.7736119,1.3806256,1.948982
mature,20040843,0.68752179,-1.138765,1.1551458,0.0063287381,-0.31949153,0.52545573,-0.65385178,1.2770146
mature,20040846,0.93881383,0.66928719,0.2755738,-0.51045779,0.62386205,-0.37460264,1.5691812,-1.3061259
mature,20040855,-1.3106124,-0.81757179,-0.60783265,-0.92302934,1.1578257,0.38662897,1.0778458,-1.0646613
mature,20040888,-1.2114728,-0.19865366,-0.29858152,-0.20256113,-1.8598176,1.1782945,1.2231222,-2.4644134
mature,20040920,-0.72643064,-1.0981076,-1.012095,-0.062896984,-0.56822226,-0.24563384,1.3765176,1.12335
mature,20040932,1.935844,-1.1772608,0.53743231,-1.77384,2.1196722,1.0774421,0.30996465,0.46950335
mature,20040937,-0.12937203,-0.79586266,-0.78640595,0.82364013,-0.9078933,-2.1495231,0.047041917,0.37958752
mature,20040950,0.68485607,-1.6548087,-1.7097247,0.16142522,-0.2123857,-0.24844782,-1.0932363,0.37846094
mature,20040957,-0.79144079,0.045212846,0.0053870656,0.088702942,0.053095368,0.059610379,-0.62641249,-0.28888295
mature,20040980,-0.66120081,-0.0019580399,0.53190612,-0.22457623,-0.39456698,-0.11686167,-0.70211816,-0.65336829
mature,20040984,1.6659056,-1.8941141,0.26290524,1.2706276,-1.1275435,-0.39497141,-0.46312944,-1.9609651
mature,20040988,0.284719,0.16376782,0.58661761,-0.36013636,-0.17965362,-0.36345747,1.6414309,-2.3319232
mature,20040991,-0.7224356,-0.29667669,0.1451436,0.33050762,0.89718337,0.31484726,-0.85957282,-0.16627816
mature,20041006,0.42734149,-0.59774705,-1.232755,0.75850672,-1.204255,-1.7207552,0.21297305,-0.49096271
mature,20041017,-0.7340088,-0.21123894,-0.98246444,-0.46098141,0.35434903,1.3157178,1.3889423,1.5302652
mature,20041025,1.6853475,0.23769699,-0.12799566,0.63787059,1.4656638,-0.26964052,-0.51334872,-0.015297183
mature,20041031,-1.0315598,-0.22909283,0.31678114,-0.44289736,0.35066709,-0.33053032,-0.076749811,-0.38084644
mature,20041036,-0.24705071,0.34155397,0.53937431,-0.29585259,-0.42587455,0.38686565,-0.033251589,-0.73558761
mature,20041070,-1.2276461,-0.036031245,0.14112585,0.56515594,0.34444231,-0.30239619,-0.19000353,0.15248298
mature,20041079,-0.72888495,0.37392971,0.59090979,-0.1047335,-0.0088887073,-0.33705857,-0.5263745,-0.3196791
mature,20041087,0.86500122,0.46146045,1.0724053,1.0832466,-0.47962633,-0.78514067,0.54650362,0.78432332
mature,20041091,-0.59617373,0.322454,0.31262088,-0.18936609,0.042895772,-0.30438056,-0.64747027,-0.61737372
mature,20041106,0.26887641,-0.14532223,-0.1555694,-0.20494466,0.29053856,-0.93297217,0.19483873,0.31128809
mature,20041117,-0.19684417,0.43667674,0.51464475,-0.54866536,0.035333671,-0.42114169,-0.72536182,0.071799791
mature,20041118,-0.6428876,0.65670339,1.1848354,-0.094950243,0.43790919,0.61291188,0.2372971,-0.56725825
mature,20041126,-0.29374958,0.64127703,0.52574096,0.20951262,0.07344126,-0.36987099,-0.26117642,-0.10440592
mature,20041128,-0.4914295,0.12106151,0.43078589,-0.13821782,-0.073525285,-0.59977626,1.5670886,0.63018504
mature,20041132,0.90440411,0.68899135,-0.040340784,-0.66892072,-0.35381384,-0.42292319,0.72959547,1.0765138
mature,20041143,-0.44018186,0.54725962,-0.80102032,0.97311193,0.4583417,-1.0898242,0.37118228,0.30858976
mature,20050002,-1.20886,1.176355,-0.73779404,0.64464458,0.241153,0.84625113,-0.27920585,0.12484253
mature,20050007,-1.0648385,0.5146005,0.61162582,-0.52619998,-0.24664634,-0.0021051204,-0.99230203,-0.2233721
mature,20050033,-0.71359323,-0.19081023,1.4414315,-0.79474051,-0.24677684,1.2709916,-0.20778632,0.94307176
mature,20050036,-0.91225477,-0.2533485,-0.22378158,-0.28572051,-0.28431201,1.0048147,0.65200991,1.095629
mature,20050057,0.53828222,0.11904229,1.7139995,1.2640818,-0.79566854,-0.066810128,0.6075771,1.5083833
mature,20050074,0.03736627,0.85601969,0.047300195,-2.1271019,-0.16527349,-0.68555171,0.29937947,-0.70175992
